Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Rndrng_Prvdrs,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
National,,National,31256,Incision of nasal sinus using an endoscope,N,O,127,236,237.0,237,1534.4170464,144.84548523,114.73864979,86.360042194
National,,National,31257,Exam of nose and sinus with removal of nasal sinus using an endoscope,N,F,1595,3233,4771.0,3929,5377.2124314,821.67821002,654.00402222,609.14605114
National,,National,31257,Exam of nose and sinus with removal of nasal sinus using an endoscope,N,O,52,91,91.0,91,3055.7075824,556.53318681,442.81494505,370.57054945
National,,National,31259,Removal of tissue from sphenoid sinus using an endoscope,N,F,1979,4592,6731.0,5658,5429.0107458,804.2555445,639.964974,629.84149012
National,,National,31259,Removal of tissue from sphenoid sinus using an endoscope,N,O,87,147,148.0,148,3381.1972297,612.36013514,484.72087838,455.65067568
National,,National,31267,Removal of nasal sinus tissue using an endoscope,N,F,4835,15258,23419.0,20422,4016.1765677,698.38801956,556.04163969,522.32909475
National,,National,31267,Removal of nasal sinus tissue using an endoscope,N,O,359,645,652.0,652,1676.302316,200.45961656,158.15127301,113.90076687
National,,National,31276,Exploration of nasal sinus using an endoscope,N,F,2888,7589,11378.0,9596,4552.0896836,866.99930304,690.82059501,621.31728247
National,,National,31276,Exploration of nasal sinus using an endoscope,N,O,127,235,239.0,239,3001.9725523,404.89196653,322.65531381,204.09887029
National,,National,31287,Incision of sphenoid nasal sinus using an endoscope,N,F,1090,1567,2044.0,1843,3172.3679501,616.61196673,490.95485812,471.56393346
National,,National,31287,Incision of sphenoid nasal sinus using an endoscope,N,O,42,58,58.0,58,1394.3693103,136.32224138,108.75310345,70.390344828
National,,National,31288,Removal of sphenoid nasal sinus tissue using an endoscope,N,F,1456,2323,2960.0,2721,3264.6812061,614.81740203,489.69897635,456.95898649
National,,National,31288,Removal of sphenoid nasal sinus tissue using an endoscope,N,O,52,62,62.0,62,1373.8341935,168.72951613,134.4766129,112.32774194
National,,National,31290,Repair of leak of brain and spinal fluid from sinus behind bridge of nose using endoscope,N,F,66,78,82.0,82,3924.4140244,1079.75,862.38439024,849.37329268
National,,National,31291,Repair of leak of brain and spinal fluid from sinus behind eyes using endoscope,N,F,75,109,119.0,119,5894.419916,1283.8754622,1026.7308403,954.05655462
National,,National,31292,Decompression of medial or inferior wall of eye socket using an endoscope,N,F,65,78,85.0,85,4010.774,959.87247059,764.43529412,648.68729412
National,,National,31293,Decompression of medial and inferior wall of eye socket using an endoscope,N,F,25,34,43.0,43,5032.3360465,1168.2353488,931.2272093,823.08511628
National,,National,31294,Decompression of optic nerve using an endoscope,N,F,21,29,31.0,31,7010.2754839,1390.4364516,1109.7812903,1002.1732258
National,,National,31295,Dilation of nasal sinus using an endoscope,N,F,316,433,653.0,543,5971.2442726,410.0957121,326.41614089,322.65148545
National,,National,31295,Dilation of nasal sinus using an endoscope,N,O,1304,11541,12544.0,12543,7527.0576826,2091.643982,1667.1871987,964.75947943
National,,National,31296,Dilation of frontal nasal sinus using an endoscope,N,F,668,972,1411.0,1199,6563.6725585,422.90461375,335.98004961,315.14872431
National,,National,31296,Dilation of frontal nasal sinus using an endoscope,N,O,825,2830,3273.0,3273,8954.6677055,1994.3787046,1587.2808677,1482.3719523
National,,National,31297,Dilation of sphenoid nasal sinus using an endoscope,N,F,169,172,246.0,218,5947.4649593,400.47329268,319.21573171,316.79272358
National,,National,31297,Dilation of sphenoid nasal sinus using an endoscope,N,O,388,877,895.0,895,7873.4756089,1926.1615084,1534.5048603,960.85421229
National,,National,31298,Dilation of sphenoid and frontal nasal sinus using an endoscope,N,F,228,298,443.0,364,9461.4661851,810.75857788,643.58088036,623.56282167
National,,National,31298,Dilation of sphenoid and frontal nasal sinus using an endoscope,N,O,852,8002,8245.0,8244,14802.67731,4619.3383893,3679.2223808,3656.9555355
National,,National,31299,Other procedure on accessory sinuses,N,F,230,610,642.0,636,10383.697726,1335.9173209,1066.6222118,1055.4407165
National,,National,31299,Other procedure on accessory sinuses,N,O,13,23,32.0,32,5488.153125,316.4525,252.8190625,249.36625
National,,National,31300,Removal of vocal cord growth or cartilage attachment,N,F,45,56,64.0,64,4404.6465625,1179.02375,936.28609375,951.29875
National,,National,31360,Complete removal of voice box,N,F,380,580,645.0,645,7264.4374729,1296.2007907,1034.4895349,958.00417054
National,,National,31365,Complete removal of voice box with extensive dissection of neck,N,F,91,105,123.0,123,8975.2173171,2150.0682114,1713.7592683,1685.6131707
National,,National,31367,Removal of voice box,N,F,40,43,45.0,45,6880.8337778,1856.1497778,1478.2264444,1453.9793333
National,,National,31370,Partial removal of voice box,N,F,27,30,37.0,37,7984.3508108,1681.412973,1340.4475676,1275.4051351
National,,National,31375,Partial removal of voice box through front and side of neck,N,F,16,18,22.0,22,8364.4772727,1718.0181818,1364.5018182,1228.0309091
National,,National,31380,Partial removal of voice box and adjoining tissue,N,F,16,16,18.0,18,7196.8755556,1700.7783333,1358.1438889,1265.7988889
National,,National,31382,Partial removal of voice box and cartilage,N,F,14,12,17.0,17,5408.8988235,1690.0576471,1358.6982353,1387.8511765
National,,National,31390,"Removal of voice box, throat, muscle, lymph nodes, and glands",N,F,33,34,36.0,36,10324.106389,2621.0675,2091.3625,2010.1038889
National,,National,31395,"Removal of voice box and throat, muscle, lymph nodes, and glands with reconstruction of defect",N,F,18,17,20.0,20,7846.3595,2397.327,1906.739,1933.064
National,,National,31400,Removal or repair of voice box cartilage,N,F,40,53,58.0,58,4242.1368966,590.10068966,472.06706897,434.15086207
National,,National,31420,Removal of cartilage attaching tongue,N,F,26,28,32.0,32,3230.9146875,610.2159375,487.70375,487.5946875
National,,National,31500,Emergent insertion of breathing tube into windpipe using an endoscope,N,F,60653,169288,193016.0,192618,685.73853815,138.93472961,110.16237581,108.84136118
National,,National,31500,Emergent insertion of breathing tube into windpipe using an endoscope,N,O,65,81,81.0,81,486.93753086,136.86296296,108.0308642,107.67901235
National,,National,31502,Change of breathing tube in windpipe,N,F,2963,4259,5574.0,5573,180.12926444,29.826842483,23.540182992,22.567572659
National,,National,31502,Change of breathing tube in windpipe,N,O,628,932,2590.0,2590,156.18128958,29.782764479,23.171540541,23.514830116
National,,National,31505,Diagnostic exam of voice box using an endoscope with mirror,N,F,151,558,919.0,919,218.23357998,49.704319913,37.894417845,36.043797606
National,,National,31505,Diagnostic exam of voice box using an endoscope with mirror,N,O,240,3124,4036.0,4036,174.04132309,77.655213082,58.855109019,56.750071853
National,,National,31510,Biopsy of voice box using an endoscope with mirror,N,F,27,25,27.0,27,862.50296296,188.70851852,150.42851852,149.56407407
National,,National,31510,Biopsy of voice box using an endoscope with mirror,N,O,13,13,14.0,14,728.5,229.16428571,182.86571429,172.96
National,,National,31511,Removal of foreign body in voice box using an endoscope with mirror,N,F,22,41,54.0,54,412.30185185,132.88185185,105.91555556,103.05833333
National,,National,31511,Removal of foreign body in voice box using an endoscope with mirror,N,O,6,11,12.0,12,599.0,211.45583333,162.0125,161.515
National,,National,31513,Injection of vocal cord using an endoscope with mirror,N,F,21,38,40.0,40,1360.254,132.06975,96.05,98.37025
National,,National,31513,Injection of vocal cord using an endoscope with mirror,N,O,14,45,62.0,62,737.11290323,110.90322581,83.476451613,86.598225806
National,,National,31515,Aspiration of voice box using an endoscope,N,F,102,150,158.0,158,687.96537975,93.846582278,74.694113924,72.053987342
National,,National,31515,Aspiration of voice box using an endoscope,N,O,22,39,48.0,48,1199.7145833,206.58625,157.5275,146.87020833
National,,National,31525,Diagnostic exam of voice box using an endoscope,N,F,1354,29961,37996.0,37996,546.7392744,164.07518923,126.59297268,119.12817376
National,,National,31525,Diagnostic exam of voice box using an endoscope,N,O,174,2174,2879.0,2879,566.14089267,254.11102119,192.29047239,186.43542549
National,,National,31526,Diagnostic exam of voice box using an endoscope with operating microscope or telescope,N,F,799,1444,1572.0,1572,903.77435115,133.79446565,105.21668575,104.38045165
National,,National,31526,Diagnostic exam of voice box using an endoscope with operating microscope or telescope,N,O,24,76,79.0,79,511.09379747,147.08746835,109.03746835,110.79101266
National,,National,31527,Insertion of device to close opening of voice box using an endoscope,N,F,9,42,53.0,53,719.93528302,117.57226415,94.004339623,86.99509434
National,,National,31528,Initial dilation of voice box using an endoscope,N,F,345,663,719.0,719,852.30342142,132.14788595,103.86285118,102.26515994
National,,National,31529,Subsequent dilation of voice box using an endoscope,N,F,225,450,560.0,560,839.05764286,105.14076786,83.160428571,81.458
National,,National,31530,Removal of foreign body in voice box using an endoscope,N,F,137,141,150.0,150,830.99466667,198.88233333,155.50913333,151.08933333
National,,National,31531,Removal of foreign body in voice box using an endoscope with operating microscope or telescope,N,F,107,113,119.0,119,960.01478992,238.17764706,185.93394958,179.7202521
National,,National,31535,Biopsy of voice box using an endoscope,N,F,2336,4489,5094.0,5093,1485.7083903,316.52927954,250.55567727,253.75144876
National,,National,31535,Biopsy of voice box using an endoscope,N,O,73,104,105.0,105,760.9587619,180.28,140.90847619,133.90933333
National,,National,31536,Biopsy of voice box using an endoscope with operating microscope or telescope,N,F,2796,5881,6705.0,6701,1526.1734318,322.66673527,254.58897539,259.6620522
National,,National,31536,Biopsy of voice box using an endoscope with operating microscope or telescope,N,O,64,104,108.0,108,1026.090463,197.03962963,153.73814815,148.61388889
National,,National,31540,Removal of growth of throat and/or stripping of vocal cords using an endoscope,N,F,348,413,451.0,451,2308.4569623,501.65370288,396.31678492,405.69117517
National,,National,31541,Removal of growth of tongue and/or stripping of vocal cord using an endoscope with operating microscope or telescope,N,F,2217,4779,5855.0,5848,1946.9460427,387.90792827,305.3297199,305.2016994
National,,National,31541,Removal of growth of tongue and/or stripping of vocal cord using an endoscope with operating microscope or telescope,N,O,51,91,96.0,96,1282.7903125,250.63072917,193.81510417,185.2028125
National,,National,31545,Removal of vocal cord growths and reconstruction with local tissue flap using an endoscope with operating microscope or telescope,N,F,429,820,911.0,905,1947.4344566,453.50614709,357.13158068,349.77283205
National,,National,31545,Removal of vocal cord growths and reconstruction with local tissue flap using an endoscope with operating microscope or telescope,N,O,21,39,40.0,40,1984.0955,381.7085,304.51525,302.606
National,,National,31546,Removal of vocal cord growths and reconstruction with graft using an endoscope with operating microscope or telescope,N,F,14,16,16.0,16,4118.58625,846.441875,674.94375,656.809375
National,,National,31552,Repair of narrowed voice box with graft (12 years or older),N,F,7,17,21.0,21,3668.1285714,1307.7685714,1049.2333333,1163.2795238
National,,National,31554,Repair of narrowed voice box with graft and placement of indwelling stent (12 years or older),N,F,11,11,11.0,11,5845.4809091,1757.7927273,1389.3381818,1268.6281818
National,,National,31560,Removal of voice box cartilage using an endoscope,N,F,11,11,11.0,11,1334.4309091,297.29272727,237.23090909,223.64636364
National,,National,31561,Removal of voice box cartilage using an endoscope with operating microscope or telescope,N,F,94,134,147.0,147,1581.9352381,351.03795918,273.94591837,268.10802721
National,,National,31570,Injection into vocal cords using an endoscope,N,F,363,575,647.0,647,1939.8534003,374.00979907,294.9453323,295.83760433
National,,National,31570,Injection into vocal cords using an endoscope,N,O,42,118,217.0,217,862.53170507,342.70986175,267.94345622,262.28603687
National,,National,31571,Injection into vocal cords using an endoscope with operating microscope or telescope,N,F,1532,4347,5345.0,5344,1658.1079925,299.36055753,236.04390458,230.37356969
National,,National,31571,Injection into vocal cords using an endoscope with operating microscope or telescope,N,O,68,149,168.0,168,1174.0382738,203.67178571,156.31553571,146.90315476
National,,National,31572,Removal or destruction of growth of side of voice box using an endoscope,N,F,149,434,628.0,619,2076.5298567,257.00089172,198.87506369,195.7085828
National,,National,31572,Removal or destruction of growth of side of voice box using an endoscope,N,O,80,366,520.0,520,2847.0086538,638.57428846,495.43761538,463.09678846
National,,National,31573,Injection of drug into side of voice box using an endoscope,N,F,166,482,899.0,884,1377.7594105,179.06153504,134.53068966,133.19281424
National,,National,31573,Injection of drug into side of voice box using an endoscope,N,O,200,749,1525.0,1525,1508.1112066,370.11613115,283.30669508,280.24942951
National,,National,31574,Injection of substance to augment voice box using an endoscope,N,F,260,1137,1372.0,1318,2710.3094534,206.35951166,162.22083819,159.65655248
National,,National,31574,Injection of substance to augment voice box using an endoscope,N,O,263,2090,2529.0,2529,4486.9791815,1154.9212218,916.6299051,871.58323843
National,,National,31575,Diagnostic exam of voice box using a flexible endoscope,N,F,6391,60871,78945.0,78938,356.00182709,66.050250681,49.728385712,48.767586674
National,,National,31575,Diagnostic exam of voice box using a flexible endoscope,N,O,9985,368856,462348.0,462339,349.87805065,126.45107873,94.946205456,92.959491076
National,,National,31576,Biopsy of voice box using a flexible endoscope,N,F,154,231,233.0,233,753.85201717,118.64133047,90.429699571,88.950042918
National,,National,31576,Biopsy of voice box using a flexible endoscope,N,O,160,324,340.0,340,951.83802941,274.4465,215.66382353,195.05117647
National,,National,31577,Removal of foreign body in voice box using a flexible endoscope,N,F,44,47,47.0,47,803.94914894,132.80744681,105.97255319,103.1693617
